"nquest","ncomp","nord","sex","anasc","staciv","ireg","y"
"737349","4","3","1","1989","2","5","1"
"737349","4","3","1","1989","2","5","2"
"737349","4","3","1","1989","2","5","5"
"737349","4","4","2","1994","2","5","1"
"737349","4","4","2","1994","2","5","2"
"737349","4","4","2","1994","2","5","5"
"737406","3","1","1","1965","1","9","2"
"737406","3","1","1","1965","1","9","3"
"737406","3","2","2","1964","1","9","2"
"737406","3","2","2","1964","1","9","3"
"737406","3","3","2","2003","2","9","2"
"737406","3","3","2","2003","2","9","3"
"737420","3","1","2","1965","1","9","1"
"737420","3","1","2","1965","1","9","3"
"737420","3","2","1","1965","1","9","1"
"737420","3","2","1","1965","1","9","3"
"737420","3","3","1","2014","2","9","1"
"737420","3","3","1","2014","2","9","3"
"737902","4","1","1","1979","1","19","1"
"737902","4","1","1","1979","1","19","2"
"737902","4","2","2","1981","1","19","1"
"737902","4","2","2","1981","1","19","2"
"737902","4","3","2","2006","2","19","1"
"737902","4","3","2","2006","2","19","2"
"737902","4","4","1","2010","2","19","1"
"737902","4","4","1","2010","2","19","2"
"737939","1","1","1","1948","4","19","1"
"800003","4","1","2","1977","1","8","2"
"800003","4","1","2","1977","1","8","3"
"800003","4","2","1","1977","1","8","2"
"800003","4","2","1","1977","1","8","3"
"800003","4","3","1","2007","2","8","2"
"800003","4","3","1","2007","2","8","3"
"800003","4","4","2","2011","2","8","2"
"800003","4","4","2","2011","2","8","3"
"800010","4","1","1","1970","1","5","2"
"800010","4","2","2","1975","1","5","2"
"800010","4","3","2","2008","2","5","2"
"800010","4","4","2","2013","2","5","2"
"800029","3","1","2","1977","3","16","1"
"800029","3","2","1","2006","2","16","1"
"800029","3","3","2","2009","2","16","1"
"800041","1","1","1","1983","2","7","2"
"800106","4","1","1","1969","1","15","1"
"800106","4","2","2","1972","1","15","1"
"800106","4","3","1","1991","2","15","1"
"800106","4","4","2","2000","2","15","1"
"800135","2","1","1","1949","1","15","3"
"800135","2","2","2","1959","1","15","3"
"800180","3","1","2","1948","1","19","1"
"800180","3","2","1","1939","1","19","1"
"800180","3","3","1","1977","2","19","1"
"800183","3","1","2","1974","3","19","2"
"800183","3","2","1","1975","2","19","2"
"800183","3","3","2","1992","2","19","2"
"800184","2","1","2","1961","1","19","1"
"800184","2","2","1","1954","1","19","1"
"800243","2","1","2","1958","1","19","2"
"800243","2","1","2","1958","1","19","1"
"800243","2","2","1","1954","1","19","2"
"800243","2","2","1","1954","1","19","1"
"800260","4","1","1","1973","1","19","1"
"800260","4","1","1","1973","1","19","6"
"800260","4","2","2","1973","1","19","1"
"800260","4","2","2","1973","1","19","6"
"800260","4","3","2","2007","2","19","1"
"800260","4","3","2","2007","2","19","6"
"800260","4","4","2","2009","2","19","1"
"800260","4","4","2","2009","2","19","6"
"800416","4","1","1","1962","1","19","1"
"800416","4","1","1","1962","1","19","1"
"800416","4","2","2","1974","1","19","1"
"800416","4","2","2","1974","1","19","1"
"800416","4","3","2","2000","2","19","1"
"800416","4","3","2","2000","2","19","1"
"800416","4","4","2","2009","2","19","1"
"800416","4","4","2","2009","2","19","1"
"800464","4","1","1","1960","1","19","3"
"800464","4","1","1","1960","1","19","3"
"800464","4","2","2","1965","1","19","3"
"800464","4","2","2","1965","1","19","3"
"800464","4","3","1","1991","2","19","3"
"800464","4","3","1","1991","2","19","3"
"800464","4","4","1","1998","2","19","3"
"800464","4","4","1","1998","2","19","3"
"800569","1","1","2","1944","4","7","2"
"800571","2","1","1","1946","1","1","1"
"800571","2","1","1","1946","1","1","2"
"800571","2","2","2","1943","1","1","1"
"800571","2","2","2","1943","1","1","2"
"800702","4","1","2","1971","1","8","3"
"800702","4","1","2","1971","1","8","3"
"800702","4","2","1","1972","1","8","3"
"800702","4","2","1","1972","1","8","3"
"800702","4","3","1","2003","2","8","3"
"800702","4","3","1","2003","2","8","3"
"800702","4","4","1","2007","2","8","3"
"800702","4","4","1","2007","2","8","3"
"800705","2","1","1","1951","1","8","6"
"800705","2","2","2","1955","1","8","6"
"800884","2","1","2","1964","4","1","1"
"800884","2","2","1","1960","2","1","1"
"800901","3","1","1","1952","1","20","2"
"800901","3","2","2","1953","1","20","2"
"800901","3","3","2","1977","2","20","2"
"800937","1","1","2","1941","4","20","3"
"800999","2","1","2","1959","3","17","1"
"800999","2","2","1","1988","2","17","1"
"801028","5","1","2","1975","1","17","1"
"801028","5","1","2","1975","1","17","1"
"801028","5","1","2","1975","1","17","1"
"801028","5","2","1","1969","1","17","1"
"801028","5","2","1","1969","1","17","1"
"801028","5","2","1","1969","1","17","1"
"801028","5","3","1","2002","2","17","1"
"801028","5","3","1","2002","2","17","1"
"801028","5","3","1","2002","2","17","1"
"801028","5","4","1","2006","2","17","1"
"801028","5","4","1","2006","2","17","1"
"801028","5","4","1","2006","2","17","1"
"801028","5","5","2","1939","4","17","1"
"801028","5","5","2","1939","4","17","1"
"801028","5","5","2","1939","4","17","1"
"801104","2","1","1","1943","1","5","1"
"801104","2","1","1","1943","1","5","2"
"801104","2","2","2","1945","1","5","1"
"801104","2","2","2","1945","1","5","2"
"801202","4","1","1","1955","1","15","1"
"801202","4","1","1","1955","1","15","2"
"801202","4","2","2","1962","1","15","1"
"801202","4","2","2","1962","1","15","2"
"801202","4","3","1","1999","2","15","1"
"801202","4","3","1","1999","2","15","2"
"801202","4","4","1","2001","2","15","1"
"801202","4","4","1","2001","2","15","2"
"801221","3","1","1","1959","1","15","1"
"801221","3","1","1","1959","1","15","2"
"801221","3","1","1","1959","1","15","3"
"801221","3","2","2","1961","1","15","1"
"801221","3","2","2","1961","1","15","2"
"801221","3","2","2","1961","1","15","3"
"801221","3","3","2","1988","2","15","1"
"801221","3","3","2","1988","2","15","2"
"801221","3","3","2","1988","2","15","3"
"801279","2","1","2","1963","1","11","2"
"801279","2","1","2","1963","1","11","1"
"801279","2","2","1","1963","1","11","2"
"801279","2","2","1","1963","1","11","1"
"801448","2","1","1","1953","1","2","3"
"801448","2","1","1","1953","1","2","7"
"801448","2","2","2","1954","1","2","3"
"801448","2","2","2","1954","1","2","7"
"801486","3","1","2","1967","1","12","2"
"801486","3","1","2","1967","1","12","1"
"801486","3","2","1","1969","1","12","2"
"801486","3","2","1","1969","1","12","1"
"801486","3","3","1","1998","2","12","2"
"801486","3","3","1","1998","2","12","1"
"801541","7","1","2","1972","4","10","1"
"801541","7","1","2","1972","4","10","3"
"801541","7","2","2","1995","2","10","1"
"801541","7","2","2","1995","2","10","3"
"801541","7","3","1","1997","2","10","1"
"801541","7","3","1","1997","2","10","3"
"801541","7","4","2","1998","2","10","1"
"801541","7","4","2","1998","2","10","3"
"801541","7","5","1","2000","2","10","1"
"801541","7","5","1","2000","2","10","3"
"801541","7","6","2","2002","2","10","1"
"801541","7","6","2","2002","2","10","3"
"801541","7","7","1","2009","2","10","1"
"801541","7","7","1","2009","2","10","3"
"801543","2","1","2","1947","1","10","2"
"801543","2","1","2","1947","1","10","1"
"801543","2","2","1","1942","1","10","2"
"801543","2","2","1","1942","1","10","1"
"801801","3","1","1","1938","1","15","2"
"801801","3","2","2","1942","1","15","2"
"801801","3","3","1","1980","2","15","2"
"801803","2","1","1","1940","1","15","1"
"801803","2","1","1","1940","1","15","3"
"801803","2","2","2","1948","1","15","1"
"801803","2","2","2","1948","1","15","3"
"801806","3","1","1","1940","1","15","3"
"801806","3","2","2","1945","1","15","3"
"801806","3","3","2","1983","2","15","3"
"801813","5","1","2","1964","1","15","1"
"801813","5","1","2","1964","1","15","2"
"801813","5","1","2","1964","1","15","1"
"801813","5","2","1","1959","1","15","1"
"801813","5","2","1","1959","1","15","2"
"801813","5","2","1","1959","1","15","1"
"801813","5","3","2","1992","2","15","1"
"801813","5","3","2","1992","2","15","2"
"801813","5","3","2","1992","2","15","1"
"801813","5","4","2","1997","2","15","1"
"801813","5","4","2","1997","2","15","2"
"801813","5","4","2","1997","2","15","1"
"801813","5","5","2","1997","2","15","1"
"801813","5","5","2","1997","2","15","2"
"801813","5","5","2","1997","2","15","1"
"801875","5","1","1","1972","1","19","1"
"801875","5","1","1","1972","1","19","2"
"801875","5","2","2","1976","1","19","1"
"801875","5","2","2","1976","1","19","2"
"801875","5","3","1","2003","2","19","1"
"801875","5","3","1","2003","2","19","2"
"801875","5","4","1","2009","2","19","1"
"801875","5","4","1","2009","2","19","2"
"801875","5","5","2","2010","2","19","1"
"801875","5","5","2","2010","2","19","2"
"801878","3","1","1","1951","1","19","9"
"801878","3","1","1","1951","1","19","1"
"801878","3","1","1","1951","1","19","4"
"801878","3","2","2","1955","1","19","9"
"801878","3","2","2","1955","1","19","1"
"801878","3","2","2","1955","1","19","4"
"801878","3","3","1","1979","2","19","9"
"801878","3","3","1","1979","2","19","1"
"801878","3","3","1","1979","2","19","4"
"801892","1","1","2","1933","4","19","2"
"801894","1","1","2","1938","4","19","1"
"801899","1","1","1","1951","4","19","1"
"801955","4","1","1","1977","1","19","2"
"801955","4","2","2","1979","1","19","2"
"801955","4","3","2","2005","2","19","2"
"801955","4","4","1","2010","2","19","2"
"801966","3","1","1","1956","1","19","4"
"801966","3","2","2","1955","1","19","4"
"801966","3","3","2","1990","2","19","4"
"801972","2","1","1","1962","1","19","2"
"801972","2","2","2","1962","1","19","2"
"801986","1","1","2","1946","4","19","1"
"802038","3","1","1","1949","1","9","2"
"802038","3","1","1","1949","1","9","1"
"802038","3","1","1","1949","1","9","7"
"802038","3","2","2","1951","1","9","2"
"802038","3","2","2","1951","1","9","1"
"802038","3","2","2","1951","1","9","7"
"802038","3","3","1","1982","2","9","2"
"802038","3","3","1","1982","2","9","1"
"802038","3","3","1","1982","2","9","7"
"802261","1","1","2","1953","3","5","4"
"802332","1","1","1","1978","2","15","1"
"802349","3","1","2","1977","1","15","2"
"802349","3","1","2","1977","1","15","1"
"802349","3","2","1","1979","1","15","2"
"802349","3","2","1","1979","1","15","1"
"802349","3","3","2","2006","2","15","2"
"802349","3","3","2","2006","2","15","1"
"802444","1","1","2","1982","2","5","1"
"802451","3","1","1","1979","1","5","1"
"802451","3","1","1","1979","1","5","2"
"802451","3","2","2","1981","1","5","1"
"802451","3","2","2","1981","1","5","2"
"802451","3","3","2","2007","2","5","1"
"802451","3","3","2","2007","2","5","2"
"802595","2","1","1","1929","1","3","1"
"802595","2","1","1","1929","1","3","6"
"802595","2","2","2","1934","1","3","1"
"802595","2","2","2","1934","1","3","6"
"802675","3","1","2","1950","1","1","2"
"802675","3","1","2","1950","1","1","8"
"802675","3","1","2","1950","1","1","1"
"802675","3","2","1","1949","1","1","2"
"802675","3","2","1","1949","1","1","8"
"802675","3","2","1","1949","1","1","1"
"802675","3","3","1","1988","2","1","2"
"802675","3","3","1","1988","2","1","8"
"802675","3","3","1","1988","2","1","1"
"802905","3","1","1","1965","1","8","5"
"802905","3","1","1","1965","1","8","3"
"802905","3","2","2","1966","1","8","5"
"802905","3","2","2","1966","1","8","3"
"802905","3","3","1","2005","2","8","5"
"802905","3","3","1","2005","2","8","3"
"802914","1","1","2","1960","3","8","2"
"803055","1","1","1","1945","3","8","3"
"803101","1","1","2","1949","3","8","3"
"803200","1","1","1","1982","2","8","3"
"803483","2","1","2","1966","2","4","5"
"803483","2","2","1","2001","2","4","5"
"803526","4","1","2","1967","1","15","1"
"803526","4","1","2","1967","1","15","1"
"803526","4","2","1","1962","1","15","1"
"803526","4","2","1","1962","1","15","1"
"803526","4","3","1","1998","2","15","1"
"803526","4","3","1","1998","2","15","1"
"803526","4","4","2","2008","2","15","1"
"803526","4","4","2","2008","2","15","1"
"803566","2","1","2","1957","1","15","1"
"803566","2","1","2","1957","1","15","1"
"803566","2","2","1","1951","1","15","1"
"803566","2","2","1","1951","1","15","1"
"803570","4","1","2","1958","1","15","1"
"803570","4","1","2","1958","1","15","1"
"803570","4","2","1","1954","1","15","1"
"803570","4","2","1","1954","1","15","1"
"803570","4","3","1","1988","2","15","1"
"803570","4","3","1","1988","2","15","1"
"803570","4","4","1","1991","2","15","1"
"803570","4","4","1","1991","2","15","1"
"803661","2","1","1","1942","1","3","6"
"803661","2","2","2","1950","1","3","6"
"803736","2","1","1","1948","1","3","3"
"803736","2","1","1","1948","1","3","4"
"803736","2","2","2","1946","1","3","3"
"803736","2","2","2","1946","1","3","4"
"804040","2","1","2","1958","4","19","1"
"804040","2","1","2","1958","4","19","1"
"804040","2","2","2","1986","2","19","1"
"804040","2","2","2","1986","2","19","1"
"804163","2","1","2","1952","2","14","1"
"804163","2","1","2","1952","2","14","3"
"804163","2","2","1","1960","2","14","1"
"804163","2","2","1","1960","2","14","3"
"804172","2","1","1","1933","1","14","2"
"804172","2","1","1","1933","1","14","4"
"804172","2","2","2","1943","1","14","2"
"804172","2","2","2","1943","1","14","4"
"804203","2","1","2","1960","1","14","2"
"804203","2","1","2","1960","1","14","2"
"804203","2","2","1","1954","1","14","2"
"804203","2","2","1","1954","1","14","2"
"804209","4","1","2","1962","1","14","3"
"804209","4","1","2","1962","1","14","1"
"804209","4","2","1","1963","1","14","3"
"804209","4","2","1","1963","1","14","1"
"804209","4","3","1","1989","2","14","3"
"804209","4","3","1","1989","2","14","1"
"804209","4","4","2","1992","2","14","3"
"804209","4","4","2","1992","2","14","1"
"804210","1","1","1","1951","3","14","4"
"804214","4","1","1","1956","1","14","3"
"804214","4","1","1","1956","1","14","8"
"804214","4","2","2","1958","1","14","3"
"804214","4","2","2","1958","1","14","8"
"804214","4","3","2","1995","2","14","3"
"804214","4","3","2","1995","2","14","8"
"804214","4","4","1","1988","2","14","3"
"804214","4","4","1","1988","2","14","8"
"804324","2","1","1","1936","1","3","2"
"804324","2","2","2","1934","1","3","2"
"804457","1","1","2","1944","4","15","2"
"804495","1","1","2","1924","4","15","1"
"804515","1","1","2","1931","4","15","1"
"804534","3","1","2","1974","3","8","9"
"804534","3","1","2","1974","3","8","4"
"804534","3","2","1","1968","1","8","9"
"804534","3","2","1","1968","1","8","4"
"804534","3","3","2","1999","2","8","9"
"804534","3","3","2","1999","2","8","4"
"804547","2","1","1","1934","1","8","1"
"804547","2","1","1","1934","1","8","3"
"804547","2","2","2","1933","1","8","1"
"804547","2","2","2","1933","1","8","3"
"804631","1","1","2","1933","2","9","2"
"804720","5","1","1","1958","1","15","4"
"804720","5","2","2","1964","1","15","4"
"804720","5","3","2","1991","2","15","4"
"804720","5","4","1","1994","2","15","4"
"804720","5","5","1","2002","2","15","4"
"804825","4","1","2","1977","1","8","4"
"804825","4","1","2","1977","1","8","3"
"804825","4","2","1","1968","1","8","4"
"804825","4","2","1","1968","1","8","3"
"804825","4","3","1","2009","2","8","4"
"804825","4","3","1","2009","2","8","3"
"804825","4","4","1","2012","2","8","4"
"804825","4","4","1","2012","2","8","3"
"804880","2","1","1","1948","1","15","1"
"804880","2","1","1","1948","1","15","1"
"804880","2","2","2","1950","1","15","1"
"804880","2","2","2","1950","1","15","1"
"804962","2","1","2","1967","2","3","3"
"804962","2","2","2","1972","3","3","3"
"804966","1","1","1","1935","4","3","3"
"805100","4","1","1","1960","1","5","1"
"805100","4","1","1","1960","1","5","4"
"805100","4","2","2","1963","1","5","1"
"805100","4","2","2","1963","1","5","4"
"805100","4","3","2","1993","2","5","1"
"805100","4","3","2","1993","2","5","4"
"805100","4","4","2","2000","2","5","1"
"805100","4","4","2","2000","2","5","4"
"805154","3","1","1","1967","1","5","1"
"805154","3","1","1","1967","1","5","1"
"805154","3","2","2","1973","1","5","1"
"805154","3","2","2","1973","1","5","1"
"805154","3","3","1","1998","2","5","1"
"805154","3","3","1","1998","2","5","1"
"805179","1","1","2","1947","4","15","1"
"805189","1","1","2","1947","4","15","1"
"805227","2","1","1","1948","1","8","6"
"805227","2","2","2","1951","1","8","6"
"805264","2","1","1","1962","1","8","2"
"805264","2","1","1","1962","1","8","8"
"805264","2","2","2","1966","1","8","2"
"805264","2","2","2","1966","1","8","8"
"805330","3","1","1","1946","1","9","2"
"805330","3","1","1","1946","1","9","1"
"805330","3","1","1","1946","1","9","2"
"805330","3","2","2","1952","1","9","2"
"805330","3","2","2","1952","1","9","1"
"805330","3","2","2","1952","1","9","2"
"805330","3","3","1","1988","2","9","2"
"805330","3","3","1","1988","2","9","1"
"805330","3","3","1","1988","2","9","2"
"805435","2","1","1","1952","1","15","1"
"805435","2","2","2","1951","1","15","1"
"805449","3","1","1","1945","1","15","2"
"805449","3","2","2","1948","1","15","2"
